1975,9,12,330.66
1975,9,13,330.67
1975,9,14,330.68
1975,9,15,330.69
1975,9,16,330.7
1975,9,17,330.7
1975,9,18,330.71
1975,9,19,330.72
1975,9,20,330.73
1975,9,21,330.74
1975,9,22,330.75
1975,9,23,330.76
1975,9,24,330.76
1975,9,25,330.77
1975,9,26,330.78
1975,9,27,330.79
1975,9,28,330.8
1975,9,29,330.81
1975,9,30,330.82
1975,10,1,330.82
1975,10,2,330.83
1975,10,3,330.84
1975,10,4,330.85
1975,10,5,330.86
1975,10,6,330.87
1975,10,7,330.88
1975,10,8,330.88
1975,10,9,330.89
1975,10,10,330.9
1975,10,11,330.91
1975,10,12,330.92
1975,10,13,330.93
1975,10,14,330.94
1975,10,15,330.94
1975,10,16,330.95
1975,10,17,330.96
1975,10,18,330.97
1975,10,19,330.98
1975,10,20,330.99
1975,10,21,331
1975,10,22,331
1975,10,23,331.01
1975,10,24,331.02
1975,10,25,331.03
1975,10,26,331.04
1975,10,27,331.05
1975,10,28,331.06
1975,10,29,331.06
1975,10,30,331.07
1975,10,31,331.08
1975,11,1,331.09
1975,11,2,331.1
1975,11,3,331.11
1975,11,4,331.12
1975,11,5,331.12
1975,11,6,331.13
1975,11,7,331.14
1975,11,8,331.15
1975,11,9,331.16
1975,11,10,331.17
1975,11,11,331.18
1975,11,12,331.18
1975,11,13,331.19
1975,11,14,331.2
1975,11,15,331.21
1975,11,16,331.21
1975,11,17,331.24
1975,11,18,331.38
1975,11,19,331.31
1975,11,20,331.34
1975,11,21,331.08
1975,11,22,330.83
1975,11,23,330.57
1975,11,24,330.32
1975,11,25,330.06
1975,11,26,329.92
1975,11,27,329.86
1975,11,28,329.83
1975,11,29,329.96
1975,11,30,329.82
1975,12,1,329.92
1975,12,2,329.85
1975,12,3,329.88
1975,12,4,329.82
1975,12,5,329.75
1975,12,6,329.86
1975,12,7,329.78
1975,12,8,329.8
1975,12,9,329.76
1975,12,10,329.72
1975,12,11,329.77
1975,12,12,329.73
1975,12,13,329.69
1975,12,14,329.65
1975,12,15,329.64
1975,12,16,329.71
1975,12,17,329.69
1975,12,18,329.68
1975,12,19,329.61
1975,12,20,329.66
1975,12,21,329.64
1975,12,22,329.64
1975,12,23,329.77
1975,12,24,329.71
1975,12,25,329.65
1975,12,26,329.69
1975,12,27,329.67
1975,12,28,329.65
1975,12,29,329.76
1975,12,30,329.65
1975,12,31,329.54
1976,1,1,329.3
1976,1,2,329.16
1976,1,3,329.52
1976,1,4,329.55
1976,1,5,329.54
1976,1,6,329.49
1976,1,7,329.49
1976,1,8,329.56
1976,1,9,329.55
1976,1,10,329.54
1976,1,11,329.51
1976,1,12,329.46
1976,1,13,329.36
1976,1,14,329.38
1976,1,15,329.4
1976,1,16,329.45
1976,1,17,329.45
1976,1,18,329.5
1976,1,19,329.45
1976,1,20,329.43
1976,1,21,329.46
1976,1,22,329.47
1976,1,23,329.37
1976,1,24,329.37
1976,1,25,329.46
1976,1,26,329.43
1976,1,27,329.46
1976,1,28,329.44
1976,1,29,329.44
1976,1,30,329.35
1976,1,31,329.44
1976,2,1,329.38
1976,2,2,329.41
1976,2,3,329.42
1976,2,4,329.45
1976,2,5,329.18
1976,2,6,329.37
1976,2,7,329.3
1976,2,8,329.24
1976,2,9,329.28
1976,2,10,329.04
1976,2,11,328.9
1976,2,12,329.14
1976,2,13,329.05
1976,2,14,328.9
1976,2,15,329.08
1976,2,16,329.24
1976,2,17,329.27
1976,2,18,329.27
1976,2,19,329.21
1976,2,20,329.23
1976,2,21,329.19
1976,2,22,329.21
1976,2,23,329.21
1976,2,24,329.18
1976,2,25,329.15
1976,2,26,329.15
1976,2,27,329.19
1976,2,28,329.24
1976,2,29,329.27
1976,3,1,329.2
1976,3,2,329.17
1976,3,3,329.07
1976,3,4,329.01
1976,3,5,329.07
1976,3,6,329.07
1976,3,7,329.11
1976,3,8,329.11
1976,3,9,329.17
1976,3,10,329.16
1976,3,11,329.12
1976,3,12,329.1
1976,3,13,329.01
1976,3,14,329.11
1976,3,15,329.08
1976,3,16,329.1
1976,3,17,329.06
1976,3,18,329.08
1976,3,19,329.01
1976,3,20,328.97
1976,3,21,328.95
1976,3,22,328.91
1976,3,23,328.81
1976,3,24,328.56
1976,3,25,329.1
1976,3,26,329.2
1976,3,27,329.19
1976,3,28,329.17
1976,3,29,329.08
1976,3,30,329.04
1976,3,31,329.03
1976,4,1,329.02
1976,4,2,329.08
1976,4,3,329.12
1976,4,4,329.07
1976,4,5,329.04
1976,4,6,329.02
1976,4,7,329
1976,4,8,329.04
1976,4,9,329.04
1976,4,10,329.02
1976,4,11,329
1976,4,12,329.01
1976,4,13,329.04
1976,4,14,329.04
1976,4,15,329.01
1976,4,16,329.03
1976,4,17,329.02
1976,4,18,328.98
1976,4,19,328.99
1976,4,20,329
1976,4,21,328.99
1976,4,22,329.02
1976,4,23,329.01
1976,4,24,329.04
1976,4,25,329.07
1976,4,26,329.03
1976,4,27,329.07
1976,4,28,329.17
1976,4,29,329.06
1976,4,30,329.1
1976,5,1,329.17
1976,5,2,329.12
1976,5,3,329.05
1976,5,4,329.02
1976,5,5,329.03
1976,5,6,329.12
1976,5,7,329.14
1976,5,8,329.02
1976,5,9,329.09
1976,5,10,329.14
1976,5,11,329.14
1976,5,12,329.11
1976,5,13,329.1
1976,5,14,329.1
1976,5,15,329.05
1976,5,16,329.05
1976,5,17,329.07
1976,5,18,329.01
1976,5,19,329.02
1976,5,20,329.05
1976,5,21,329.06
1976,5,22,329.08
1976,5,23,329.13
1976,5,24,329.13
1976,5,25,329.13
1976,5,26,329.19
1976,5,27,329.17
1976,5,28,329.11
1976,5,29,329.11
1976,5,30,329.21
1976,5,31,329.13
1976,6,1,329.14
1976,6,2,329.16
1976,6,3,329.22
1976,6,4,329.26
1976,6,5,329.25
1976,6,6,329.19
1976,6,7,329.38
1976,6,8,329.35
1976,6,9,329.39
1976,6,10,329.29
1976,6,11,329.4
1976,6,12,329.31
1976,6,13,329.31
1976,6,14,329.22
1976,6,15,329.26
1976,6,16,329.27
1976,6,17,329.26
1976,6,18,329.28
1976,6,19,329.27
1976,6,20,329.23
1976,6,21,329.22
1976,6,22,329.2
1976,6,23,329.41
1976,6,24,329.54
1976,6,25,329.5
1976,6,26,329.48
1976,6,27,329.5
1976,6,28,329.56
1976,6,29,329.55
1976,6,30,329.41
1976,7,1,329.51
1976,7,2,329.49
1976,7,3,329.58
1976,7,4,329.58
1976,7,5,329.61
1976,7,6,329.65
1976,7,7,329.63
1976,7,8,329.6
1976,7,9,329.56
1976,7,10,329.58
1976,7,11,329.62
1976,7,12,329.64
1976,7,13,329.66
1976,7,14,329.67
1976,7,15,329.7
1976,7,16,329.75
1976,7,17,329.73
1976,7,18,329.74
1976,7,19,329.74
1976,7,20,329.69
1976,7,21,329.66
1976,7,22,329.72
1976,7,23,329.75
1976,7,24,329.72
1976,7,25,329.73
1976,7,26,329.78
1976,7,27,329.77
1976,7,28,329.79
1976,7,29,329.88
1976,7,30,329.89
1976,7,31,330.03
1976,8,1,330.08
1976,8,2,330
1976,8,3,329.93
1976,8,4,330.03
1976,8,5,330.02
1976,8,6,329.95
1976,8,7,329.89
1976,8,8,329.95
1976,8,9,330.02
1976,8,10,330.07
1976,8,11,330.07
1976,8,12,330.35
1976,8,13,330.23
1976,8,14,330.23
1976,8,15,330.17
1976,8,16,330.15
1976,8,17,330.12
1976,8,18,330.05
1976,8,19,330.05
1976,8,20,330.08
1976,8,21,330.13
1976,8,22,330.32
1976,8,23,330.29
1976,8,24,330.12
1976,8,25,330.18
1976,8,26,330.17
1976,8,27,330.19
1976,8,28,330.18
1976,8,29,330.29
1976,8,30,330.35
1976,8,31,330.4
1976,9,1,330.41
1976,9,2,330.55
1976,9,3,330.53
1976,9,4,330.53
1976,9,5,330.61
1976,9,6,330.58
1976,9,7,330.59
1976,9,8,330.54
1976,9,9,330.4
1976,9,10,330.38
1976,9,11,330.34
1976,9,12,330.35
1976,9,13,330.39
1976,9,14,330.36
1976,9,15,330.35
1976,9,16,330.37
1976,9,17,330.44
1976,9,18,330.62
1976,9,19,330.67
1976,9,20,330.6
1976,9,21,330.57
1976,9,22,330.67
1976,9,23,330.54
1976,9,24,330.48
1976,9,25,330.44
1976,9,26,330.38
1976,9,27,330.46
1976,9,28,330.44
1976,9,29,330.5
1976,9,30,330.43
1976,10,1,330.58
1976,10,2,330.49
1976,10,3,330.45
1976,10,4,330.49
1976,10,5,330.55
1976,10,6,330.58
1976,10,7,330.59
1976,10,8,330.55
1976,10,9,330.54
1976,10,10,330.52
1976,10,11,330.53
1976,10,12,330.46
1976,10,13,330.49
1976,10,14,330.54
1976,10,15,330.59
1976,10,16,330.59
1976,10,17,330.62
1976,10,18,330.6
1976,10,19,330.47
1976,10,20,330.47
1976,10,21,330.54
1976,10,22,330.58
1976,10,23,330.47
1976,10,24,330.55
1976,10,25,330.59
1976,10,26,330.43
1976,10,27,330.34
1976,10,28,330.38
1976,10,29,330.45
1976,10,30,330.52
1976,10,31,330.52
1976,11,1,330.45
1976,11,2,330.5
1976,11,3,330.54
1976,11,4,330.59
1976,11,5,330.61
1976,11,6,330.62
1976,11,7,330.49
1976,11,8,330.47
1976,11,9,330.5
1976,11,10,330.53
1976,11,11,330.57
1976,11,12,330.56
1976,11,13,330.58
1976,11,14,330.49
1976,11,15,330.41
1976,11,16,330.36
1976,11,17,330.45
1976,11,18,330.44
1976,11,19,330.46
1976,11,20,330.51
1976,11,21,330.44
1976,11,22,330.38
1976,11,23,330.49
1976,11,24,330.84
1976,11,25,331.18
1976,11,26,331.19
1976,11,27,331.11
1976,11,28,330.98
1976,11,29,330.8
1976,11,30,330.83
1976,12,1,330.75
1976,12,2,330.77
1976,12,3,330.76
1976,12,4,330.76
1976,12,5,330.76
1976,12,6,330.76
1976,12,7,330.75
1976,12,8,330.73
1976,12,9,330.72
1976,12,10,330.71
1976,12,11,330.7
1976,12,12,330.69
1976,12,13,330.68
1976,12,14,330.67
1976,12,15,330.66
1976,12,16,330.65
1976,12,17,330.64
1976,12,18,330.75
1976,12,19,330.77
1976,12,20,330.65
1976,12,21,330.54
1976,12,22,330.52
1976,12,23,330.53
1976,12,24,330.51
1976,12,25,330.55
1976,12,26,330.63
1976,12,27,330.58
1976,12,28,330.61
1976,12,29,330.46
1976,12,30,330.56
1976,12,31,330.42
1977,1,1,330.4
1977,1,2,330.44
1977,1,3,330.43
1977,1,4,330.41
1977,1,5,330.4
1977,1,6,330.42
1977,1,7,330.44
1977,1,8,330.41
1977,1,9,330.42
1977,1,10,330.41
1977,1,11,330.39
1977,1,12,330.34
1977,1,13,330.19
1977,1,14,330.06
1977,1,15,330.08
1977,1,16,330.1
1977,1,17,330.12
1977,1,18,330.14
1977,1,19,330.32
1977,1,20,330.23
1977,1,21,330.25
1977,1,22,330.25
1977,1,23,330.18
1977,1,24,330.24
1977,1,25,330.23
1977,1,26,330.21
1977,1,27,330.2
1977,1,28,330.12
1977,1,29,330.2
1977,1,30,330.15
1977,1,31,330.17
1977,2,1,330.16
1977,2,2,330.18
1977,2,3,330.16
1977,2,4,330.16
1977,2,5,330.72
1977,2,6,331.27
1977,2,7,331.83
1977,2,8,331.66
1977,2,9,331.49
1977,2,10,331.44
1977,2,11,331.35
1977,2,12,331.36
1977,2,13,331.28
1977,2,14,331.41
1977,2,15,331.33
1977,2,16,331.25
1977,2,17,331.25
1977,2,18,331.24
1977,2,19,331.29
1977,2,20,331.15
1977,2,21,331.22
1977,2,22,331.15
1977,2,23,331.13
1977,2,24,331.12
1977,2,25,331.13
1977,2,26,331.16
1977,2,27,331.11
1977,2,28,330.93
1977,3,1,331.06
1977,3,2,331.04
1977,3,3,330.94
1977,3,4,331.06
1977,3,5,331.07
1977,3,6,331.05
1977,3,7,331.03
1977,3,8,330.97
1977,3,9,330.97
1977,3,10,330.98
1977,3,11,330.98
1977,3,12,330.9
1977,3,13,330.81
1977,3,14,330.84
1977,3,15,330.9
1977,3,16,330.94
1977,3,17,330.95
1977,3,18,330.94
1977,3,19,330.88
1977,3,20,330.89
1977,3,21,330.93
1977,3,22,330.9
1977,3,23,330.96
1977,3,24,330.92
1977,3,25,330.9
1977,3,26,330.92
1977,3,27,330.87
1977,3,28,330.91
1977,3,29,330.97
1977,3,30,330.99
1977,3,31,330.94
1977,4,1,330.99
1977,4,2,331.04
1977,4,3,330.98
1977,4,4,330.97
1977,4,5,330.99
1977,4,6,331.03
1977,4,7,330.99
1977,4,8,330.93
1977,4,9,331.01
1977,4,10,330.95
1977,4,11,330.94
1977,4,12,330.99
1977,4,13,331.04
1977,4,14,330.94
1977,4,15,331.03
1977,4,16,331.03
1977,4,17,331.01
1977,4,18,331.03
1977,4,19,331.03
1977,4,20,331.03
1977,4,21,330.98
1977,4,22,330.98
1977,4,23,331
1977,4,24,331.02
1977,4,25,330.98
1977,4,26,331.02
1977,4,27,331.15
1977,4,28,331.14
1977,4,29,331.01
1977,4,30,331
1977,5,1,331.02
1977,5,2,330.99
1977,5,3,331.02
1977,5,4,331.01
1977,5,5,330.96
1977,5,6,331.04
1977,5,7,331.06
1977,5,8,331.07
1977,5,9,331.16
1977,5,10,331.2
1977,5,11,331.22
1977,5,12,331.17
1977,5,13,331.17
1977,5,14,331.09
1977,5,15,331.2
1977,5,16,331.18
1977,5,17,331.02
1977,5,18,331.16
1977,5,19,331.13
1977,5,20,331.15
1977,5,21,331.22
1977,5,22,331.25
1977,5,23,331.1
1977,5,24,331.07
1977,5,25,331.14
1977,5,26,331.19
1977,5,27,331.13
1977,5,28,331.38
1977,5,29,331.39
1977,5,30,331.4
1977,5,31,331.41
1977,6,1,331.42
1977,6,2,331.44
1977,6,3,331.45
1977,6,4,331.46
1977,6,5,331.47
1977,6,6,331.48
1977,6,7,331.49
1977,6,8,331.39
1977,6,9,331.34
1977,6,10,331.37
1977,6,11,331.39
1977,6,12,331.24
1977,6,13,331.31
1977,6,14,331.29
1977,6,15,331.34
1977,6,16,331.31
1977,6,17,331.31
1977,6,18,331.32
1977,6,19,331.27
1977,6,20,331.25
1977,6,21,331.26
1977,6,22,331.29
1977,6,23,331.35
1977,6,24,331.34
1977,6,25,331.3
1977,6,26,331.4
1977,6,27,331.49
1977,6,28,331.51
1977,6,29,331.49
1977,6,30,331.4
1977,7,1,331.5
1977,7,2,331.47
1977,7,3,331.55
1977,7,4,331.54
1977,7,5,331.62
1977,7,6,331.54
1977,7,7,331.52
1977,7,8,331.52
1977,7,9,331.56
1977,7,10,331.62
1977,7,11,331.64
1977,7,12,331.59
1977,7,13,331.7
1977,7,14,331.61
1977,7,15,331.56
1977,7,16,331.58
1977,7,17,331.64
1977,7,18,331.6
1977,7,19,331.62
1977,7,20,331.68
1977,7,21,331.62
1977,7,22,331.69
1977,7,23,331.59
1977,7,24,331.63
1977,7,25,331.7
1977,7,26,331.66
1977,7,27,331.85
1977,7,28,331.72
1977,7,29,331.7
1977,7,30,331.83
1977,7,31,331.78
1977,8,1,331.87
1977,8,2,331.86
1977,8,3,331.88
1977,8,4,331.89
1977,8,5,331.99
1977,8,6,331.91
1977,8,7,331.93
1977,8,8,331.95
1977,8,9,332.08
1977,8,10,331.95
1977,8,11,331.96
1977,8,12,331.87
1977,8,13,331.95
1977,8,14,331.95
1977,8,15,331.94
1977,8,16,331.98
1977,8,17,331.91
1977,8,18,331.94
1977,8,19,331.95
1977,8,20,332
1977,8,21,332
1977,8,22,331.97
1977,8,23,332
1977,8,24,332.1
1977,8,25,332.12
1977,8,26,332.03
1977,8,27,331.99
1977,8,28,332.02
1977,8,29,332.07
1977,8,30,332.1
1977,8,31,332.15
1977,9,1,332.15
1977,9,2,332.16
1977,9,3,332.14
1977,9,4,332.16
1977,9,5,332.21
1977,9,6,332.17
1977,9,7,332.24
1977,9,8,332.26
1977,9,9,332.27
1977,9,10,332.32
1977,9,11,332.32
1977,9,12,332.36
1977,9,13,332.35
1977,9,14,332.38
1977,9,15,332.39
1977,9,16,332.46
1977,9,17,332.46
1977,9,18,332.44
1977,9,19,332.42
1977,9,20,332.4
1977,9,21,332.48
1977,9,22,332.38
1977,9,23,332.33
1977,9,24,332.33
1977,9,25,332.34
1977,9,26,332.3
1977,9,27,332.34
1977,9,28,332.46
1977,9,29,332.45
1977,9,30,332.37
1977,10,1,332.41
1977,10,2,332.44
1977,10,3,332.52
1977,10,4,332.55
1977,10,5,332.66
1977,10,6,332.55
1977,10,7,332.35
1977,10,8,332.45
1977,10,9,332.47
1977,10,10,332.49
1977,10,11,332.61
1977,10,12,332.73
1977,10,13,332.69
1977,10,14,332.67
1977,10,15,332.79
1977,10,16,332.77
1977,10,17,332.66
1977,10,18,332.77
1977,10,19,332.79
1977,10,20,332.77
1977,10,21,332.69
1977,10,22,332.72
1977,10,23,332.75
1977,10,24,332.71
1977,10,25,332.65
1977,10,26,332.56
1977,10,27,332.62
1977,10,28,332.62
1977,10,29,332.73
1977,10,30,332.65
1977,10,31,332.59
1977,11,1,332.65
1977,11,2,332.64
1977,11,3,332.63
1977,11,4,332.57
1977,11,5,332.6
1977,11,6,332.62
1977,11,7,332.77
1977,11,8,332.68
1977,11,9,332.73
1977,11,10,332.71
1977,11,11,332.76
1977,11,12,332.69
1977,11,13,332.66
1977,11,14,332.65
1977,11,15,332.62
1977,11,16,332.63
1977,11,17,332.7
1977,11,18,332.53
1977,11,19,332.57
1977,11,20,332.55
1977,11,21,332.44
1977,11,22,332.57
1977,11,23,332.61
1977,11,24,332.46
1977,11,25,332.44
1977,11,26,332.47
1977,11,27,332.43
1977,11,28,332.42
1977,11,29,332.42
1977,11,30,332.45
1977,12,1,332.36
1977,12,2,332.44
1977,12,3,332.37
1977,12,4,332.37
1977,12,5,332.42
1977,12,6,332.42
1977,12,7,332.38
1977,12,8,332.44
1977,12,9,332.36
1977,12,10,332.41
1977,12,11,332.43
1977,12,12,332.37
1977,12,13,332.39
1977,12,14,332.33
1977,12,15,332.3
1977,12,16,332.27
1977,12,17,332.26
1977,12,18,332.29
1977,12,19,332.28
1977,12,20,332.25
1977,12,21,332.37
1977,12,22,332.41
1977,12,23,332.11
1977,12,24,332.23
1977,12,25,332.21
1977,12,26,332.19
1977,12,27,332.17
1977,12,28,332.18
1977,12,29,332.21
1977,12,30,332.13
1977,12,31,332.15
1978,1,1,332.13
1978,1,2,332.12
1978,1,3,332.13
1978,1,4,332.14
1978,1,5,332.14
1978,1,6,332.06
1978,1,7,332.1
1978,1,8,332.17
1978,1,9,332.08
1978,1,10,332.22
1978,1,11,332.06
1978,1,12,332.03
1978,1,13,332.1
1978,1,14,332.01
1978,1,15,331.99
1978,1,16,332.06
1978,1,17,332.06
1978,1,18,332.14
1978,1,19,332.03
1978,1,20,331.98
1978,1,21,331.89
1978,1,22,332.06
1978,1,23,332
1978,1,24,331.95
1978,1,25,332.05
1978,1,26,331.99
1978,1,27,332.03
1978,1,28,332.04
1978,1,29,331.97
1978,1,30,331.96
1978,1,31,332
1978,2,1,332.05
1978,2,2,331.97
1978,2,3,332.05
1978,2,4,332.08
1978,2,5,332.01
1978,2,6,331.95
1978,2,7,331.95
1978,2,8,331.99
1978,2,9,331.95
1978,2,10,331.73
1978,2,11,332.02
1978,2,12,331.87
1978,2,13,331.7
1978,2,14,331.86
1978,2,15,332.02
1978,2,16,331.91
1978,2,17,331.84
1978,2,18,331.83
1978,2,19,331.83
1978,2,20,331.89
1978,2,21,332.04
1978,2,22,331.95
1978,2,23,331.88
1978,2,24,331.88
1978,2,25,331.85
1978,2,26,331.83
1978,2,27,331.89
1978,2,28,331.91
1978,3,1,331.84
1978,3,2,331.67
1978,3,3,331.76
1978,3,4,331.82
1978,3,5,331.82
1978,3,6,331.9
1978,3,7,331.79
1978,3,8,331.93
1978,3,9,331.94
1978,3,10,331.86
1978,3,11,331.83
1978,3,12,331.74
1978,3,13,331.85
1978,3,14,331.91
1978,3,15,331.91
1978,3,16,332.23
1978,3,17,331.93
1978,3,18,332
1978,3,19,332.07
1978,3,20,332.05
1978,3,21,332.06
1978,3,22,332.04
1978,3,23,332.02
1978,3,24,332.04
1978,3,25,332.04
1978,3,26,332.04
1978,3,27,332.03
1978,3,28,331.95
1978,3,29,331.98
1978,3,30,332.03
1978,3,31,331.97
1978,4,1,332.03
1978,4,2,332.06
1978,4,3,332.12
1978,4,4,332.16
1978,4,5,332.15
1978,4,6,332.17
1978,4,7,332.21
1978,4,8,332.16
1978,4,9,332.21
1978,4,10,332.17
1978,4,11,332.21
1978,4,12,332.15
1978,4,13,332.23
1978,4,14,332.22
1978,4,15,332.27
1978,4,16,332.26
1978,4,17,332.3
1978,4,18,332.32
1978,4,19,332.41
1978,4,20,332.41
1978,4,21,332.37
1978,4,22,332.37
1978,4,23,332.38
1978,4,24,332.42
1978,4,25,332.44
1978,4,26,332.5
1978,4,27,332.56
1978,4,28,332.52
1978,4,29,332.65
1978,4,30,332.63
1978,5,1,332.52
1978,5,2,332.56
1978,5,3,332.62
1978,5,4,332.69
1978,5,5,332.7
1978,5,6,332.77
1978,5,7,332.64
1978,5,8,332.73
1978,5,9,332.76
1978,5,10,332.73
1978,5,11,332.8
1978,5,12,332.78
1978,5,13,332.87
1978,5,14,332.81
1978,5,15,332.83
1978,5,16,332.89
1978,5,17,332.87
1978,5,18,333.01
1978,5,19,332.84
1978,5,20,332.84
1978,5,21,332.95
1978,5,22,332.99
1978,5,23,332.99
1978,5,24,333.03
1978,5,25,332.99
1978,5,26,332.98
1978,5,27,332.93
1978,5,28,332.99
1978,5,29,333.07
1978,5,30,333.11
1978,5,31,333.1
1978,6,1,333.04
1978,6,2,333.21
1978,6,3,333.18
1978,6,4,333.2
1978,6,5,333.21
1978,6,6,333.3
1978,6,7,333.25
1978,6,8,333.47
1978,6,9,333.56
1978,6,10,333.35
1978,6,11,333.37
1978,6,12,333.33
1978,6,13,333.37
1978,6,14,333.4
1978,6,15,333.51
1978,6,16,333.41
1978,6,17,333.48
1978,6,18,333.47
1978,6,19,333.5
1978,6,20,333.51
1978,6,21,333.48
1978,6,22,333.46
1978,6,23,333.42
1978,6,24,333.5
1978,6,25,333.47
1978,6,26,333.5
1978,6,27,333.51
1978,6,28,333.56
